"Origen","Destino","Año","Mes","Día","Periodo","Modo","Distancia","Residencia","Actividad_Origen","Actividad_Destino","Viajeros","Viajeros-km"
"01","03","2017","10","8","P2","autobús","D2","España","frecuente","casa","7,884","6004,907"
"01","03","2017","10","8","P2","avión","D2","España","casa","esporádica","26,698","21626,353"
"01","03","2017","10","8","P2","privado","D2","España","esporádica","casa","7,0","5113,857"
"01","03","2017","10","8","P2","privado","D2","España","esporádica","esporádica","29,574","20019,075"
"01","03","2017","10","8","P2","privado","D2","España","frecuente","esporádica","13,958","10068,831"
"01","05","2017","10","8","P3","privado","D2","España","esporádica","esporádica","8,924","3204,537"
"01","05","2017","10","8","P3","privado","D2","España","esporádica","frecuente","24,0","8618,16"
"01","06","2017","10","8","P2","privado","D2","España","esporádica","casa","13,226","7065,591"
"01","06","2017","10","8","P2","privado","D2","España","esporádica","esporádica","27,811","20526,09"
"01","06","2017","10","8","P3","privado","D2","España","frecuente","esporádica","17,011","11236,487"
"01","06","2017","10","8","P3","privado","D2","Italia","NA","NA","4,988","3260,35"
"01","07_2","2017","10","8","P4","barco","D2","España","esporádica","casa","9,355","7842,306"
"01","08","2017","10","8","P2","privado","D2","España","casa","esporádica","20,947","11382,779"
"01","08","2017","10","8","P2","privado","D2","España","esporádica","casa","18,695","10743,697"
"01","08","2017","10","8","P2","tren","D2","España","esporádica","trabajo","16,759","10061,457"
"01","08","2017","10","8","P3","autobús","D2","Belgica","NA","NA","8,311","4499,416"
"01","08","2017","10","8","P3","autobús","D2","España","esporádica","casa","17,162","8891,694"
"01","08","2017","10","8","P3","autobús","D2","España","frecuente","esporádica","11,425","6521,261"
"01","08","2017","10","8","P3","avión","D2","España","esporádica","esporádica","21,426","14332,618"
"01","08","2017","10","8","P3","avión","D2","España","esporádica","frecuente","19,291","13607,928"
"01","08","2017","10","8","P3","privado","D2","España","esporádica","casa","73,738","39239,761"
"01","08","2017","10","8","P3","privado","D2","España","esporádica","esporádica","31,974","16563,198"
"01","08","2017","10","8","P3","privado","D2","España","esporádica","trabajo","13,701","7208,721"
"01","08","2017","10","8","P3","privado","D2","España","frecuente","esporádica","11,47","6735,362"
"01","08","2017","10","8","P3","privado","D2","España","frecuente","frecuente","17,519","9915,271"
"01","08","2017","10","8","P3","tren","D2","España","casa","esporádica","43,394","26260,473"
"01","08","2017","10","8","P3","tren","D2","España","esporádica","casa","43,159","26651,193"
"01","08","2017","10","8","P3","tren","D2","España","esporádica","frecuente","16,366","10872,475"
"01","08","2017","10","8","P3","tren","D2","España","frecuente","casa","17,247","11476,183"
"01","08","2017","10","8","P4","avión","D2","España","esporádica","casa","33,569","22946,609"
"01","08","2017","10","8","P4","privado","D2","España","esporádica","casa","47,475","24791,693"
"01","08","2017","10","8","P4","privado","D2","Resto del mundo","NA","NA","36,373","18796,28"
"01","08","2017","10","8","P4","tren","D2","España","esporádica","esporádica","11,809","6927,448"
"01","09","2017","10","8","P1","privado","D2","España","esporádica","casa","22,192","1333,403"
"01","09","2017","10","8","P1","privado","D2","España","frecuente","esporádica","22,781","1764,408"
"01","09","2017","10","8","P1","privado","D2","Resto de Europa","NA","NA","12,229","978,459"
"01","09","2017","10","8","P2","privado","D2","Alemania","NA","NA","8,57","813,481"
"01","09","2017","10","8","P2","privado","D2","España","casa","esporádica","71,804","5484,833"
"01","09","2017","10","8","P2","privado","D2","España","esporádica","casa","14,611","1102,248"
"01","09","2017","10","8","P2","privado","D2","España","esporádica","esporádica","60,803","7633,332"
"01","09","2017","10","8","P2","privado","D2","España","esporádica","trabajo","25,75","2929,861"
"01","09","2017","10","8","P2","privado","D2","España","frecuente","casa","25,233","1589,54"
"01","09","2017","10","8","P3","autobús","D2","España","esporádica","casa","16,0","2627,152"
"01","09","2017","10","8","P3","autobús","D2","Portugal","NA","NA","4,455","876,938"
"01","09","2017","10","8","P3","privado","D2","Belgica","NA","NA","4,156","540,832"
"01","09","2017","10","8","P3","privado","D2","España","casa","esporádica","380,748","36620,466"
"01","09","2017","10","8","P3","privado","D2","España","casa","frecuente","53,441","3501,888"
"01","09","2017","10","8","P3","privado","D2","España","esporádica","casa","22,5","1742,625"
"01","09","2017","10","8","P3","privado","D2","España","esporádica","esporádica","141,649","13524,113"
"01","09","2017","10","8","P3","privado","D2","España","esporádica","frecuente","29,082","3874,227"
"01","09","2017","10","8","P3","privado","D2","España","frecuente","esporádica","27,133","2748,851"
"01","09","2017","10","8","P3","privado","D2","España","frecuente","frecuente","14,136","2089,906"
"01","09","2017","10","8","P3","privado","D2","Italia","NA","NA","9,977","1270,966"
"01","09","2017","10","8","P3","privado","D2","Paises Nordicos","NA","NA","7,605","1291,894"
"01","09","2017","10","8","P3","privado","D2","Resto de Europa","NA","NA","12,229","1992,796"
"01","09","2017","10","8","P3","tren","D2","España","casa","frecuente","18,273","1132,215"
"01","09","2017","10","8","P3","tren","D2","España","esporádica","casa","21,818","1433,062"
"01","09","2017","10","8","P4","autobús","D2","España","esporádica","esporádica","12,865","1444,753"
"01","09","2017","10","8","P4","privado","D2","Alemania","NA","NA","8,57","839,927"
"01","09","2017","10","8","P4","privado","D2","España","casa","esporádica","17,875","1104,049"
"01","09","2017","10","8","P4","privado","D2","España","casa","frecuente","28,333","3325,2"
"01","09","2017","10","8","P4","privado","D2","España","esporádica","casa","86,349","9985,107"
"01","09","2017","10","8","P4","privado","D2","España","esporádica","esporádica","76,632","7175,362"
"01","09","2017","10","8","P4","privado","D2","España","esporádica","frecuente","52,391","4673,298"
"01","09","2017","10","8","P4","privado","D2","España","esporádica","trabajo","31,66","2888,602"
"01","09","2017","10","8","P4","privado","D2","España","frecuente","casa","15,856","1762,136"
"01","09","2017","10","8","P4","privado","D2","España","frecuente","esporádica","28,415","5862,915"
"01","09","2017","10","8","P4","privado","D2","Francia","NA","NA","5,223","703,258"
"01","09","2017","10","8","P4","privado","D2","Paises Bajos","NA","NA","5,167","784,825"
"01","09","2017","10","8","P4","privado","D2","Paises Nordicos","NA","NA","15,21","1679,264"
"01","09","2017","10","8","P4","privado","D2","Resto de Europa","NA","NA","12,229","1942,561"
"01","10","2017","10","8","P2","privado","D2","España","frecuente","casa","18,718","10369,294"
"01","10","2017","10","8","P2","privado","D2","Paises Nordicos","NA","NA","7,605","3721,721"
"01","10","2017","10","8","P3","privado","D2","España","esporádica","esporádica","15,85","8900,509"
