"Origen","Destino","Año","Mes","Día","Periodo","Modo","Distancia","Residencia","Actividad_Origen","Actividad_Destino","Viajeros","Viajeros-km"
"01","02","2017","10","15","P2","privado","D2","España","esporádica","casa","16,0","9071,44"
"01","02","2017","10","15","P3","privado","D2","España","esporádica","casa","21,716","12463,162"
"01","02","2017","10","15","P3","privado","D2","Francia","NA","NA","5,223","2982,994"
"01","03","2017","10","15","P1","privado","D2","España","frecuente","esporádica","9,537","7507,958"
"01","03","2017","10","15","P2","avión","D2","España","casa","frecuente","20,526","17016,973"
"01","03","2017","10","15","P2","privado","D2","España","casa","frecuente","44,53","30248,663"
"01","03","2017","10","15","P2","privado","D2","España","esporádica","casa","9,379","7180,859"
"01","03","2017","10","15","P3","avión","D2","España","esporádica","casa","22,62","18642,391"
"01","03","2017","10","15","P3","privado","D2","España","esporádica","casa","19,722","12920,028"
"01","03","2017","10","15","P4","privado","D2","España","esporádica","casa","12,729","8968,2"
"01","03","2017","10","15","P4","privado","D2","España","esporádica","frecuente","27,75","18280,673"
"01","03","2017","10","15","P4","privado","D2","Francia","NA","NA","5,223","3130,477"
"01","04","2017","10","15","P3","privado","D2","España","esporádica","casa","15,891","13690,119"
"01","05","2017","10","15","P3","privado","D2","España","esporádica","casa","59,488","22244,432"
"01","05","2017","10","15","P4","privado","D2","España","esporádica","frecuente","8,792","2869,996"
"01","06","2017","10","15","P2","privado","D2","España","esporádica","esporádica","13,941","9386,232"
"01","06","2017","10","15","P2","privado","D2","Francia","NA","NA","5,223","3516,544"
"01","06","2017","10","15","P3","privado","D2","España","esporádica","casa","9,782","6138,598"
"01","06","2017","10","15","P3","privado","D2","España","esporádica","esporádica","24,707","16218,105"
"01","07_2","2017","10","15","P3","avión","D2","España","casa","frecuente","17,094","13318,629"
"01","07_3","2017","10","15","P3","avión","D2","España","esporádica","casa","15,466","13693,007"
"01","08","2017","10","15","P1","avión","D2","España","esporádica","casa","13,785","9030,084"
"01","08","2017","10","15","P1","privado","D2","España","esporádica","casa","12,904","6529,768"
"01","08","2017","10","15","P2","privado","D2","España","casa","esporádica","20,179","11010,276"
"01","08","2017","10","15","P2","privado","D2","España","esporádica","casa","31,105","15125,78"
"01","08","2017","10","15","P2","privado","D2","España","esporádica","esporádica","20,453","11145,971"
"01","08","2017","10","15","P2","privado","D2","España","esporádica","frecuente","15,276","6897,534"
"01","08","2017","10","15","P3","autobús","D2","España","esporádica","casa","24,725","12990,081"
"01","08","2017","10","15","P3","autobús","D2","España","esporádica","frecuente","8,412","4256,744"
"01","08","2017","10","15","P3","avión","D2","España","esporádica","casa","12,491","8124,78"
"01","08","2017","10","15","P3","avión","D2","España","esporádica","trabajo","15,451","10882,317"
"01","08","2017","10","15","P3","privado","D2","Belgica","NA","NA","4,156","2135,4"
"01","08","2017","10","15","P3","privado","D2","España","esporádica","casa","256,332","133612,485"
"01","08","2017","10","15","P3","privado","D2","España","esporádica","esporádica","53,616","27235,988"
"01","08","2017","10","15","P3","privado","D2","España","esporádica","frecuente","64,678","34716,618"
"01","08","2017","10","15","P3","privado","D2","España","esporádica","trabajo","19,59","10676,883"
"01","08","2017","10","15","P3","privado","D2","España","frecuente","casa","12,959","6710,44"
"01","08","2017","10","15","P3","tren","D2","España","esporádica","casa","15,06","8943,867"
"01","08","2017","10","15","P3","tren","D2","España","esporádica","esporádica","10,572","6597,891"
"01","08","2017","10","15","P3","tren","D2","España","esporádica","frecuente","44,268","26582,619"
"01","08","2017","10","15","P3","tren","D2","España","esporádica","trabajo","13,538","7846,933"
"01","08","2017","10","15","P3","tren","D2","España","frecuente","casa","17,991","11226,132"
"01","08","2017","10","15","P3","tren","D2","Italia","NA","NA","4,988","3237,244"
"01","08","2017","10","15","P4","avión","D2","España","esporádica","casa","30,2","21702,534"
"01","08","2017","10","15","P4","privado","D2","España","esporádica","casa","16,3","8965,179"
"01","08","2017","10","15","P4","privado","D2","España","esporádica","esporádica","19,906","8724,372"
"01","08","2017","10","15","P4","privado","D2","España","esporádica","frecuente","14,518","7889,059"
"01","08","2017","10","15","P4","tren","D2","España","esporádica","casa","18,741","11831,348"
"01","09","2017","10","15","P1","privado","D2","España","casa","esporádica","11,624","763,786"
"01","09","2017","10","15","P1","privado","D2","España","esporádica","casa","38,222","3563,794"
"01","09","2017","10","15","P1","privado","D2","España","esporádica","esporádica","52,821","3783,626"
"01","09","2017","10","15","P1","privado","D2","España","esporádica","frecuente","31,643","2233,005"
"01","09","2017","10","15","P2","autobús","D2","España","esporádica","esporádica","11,698","590,053"
"01","09","2017","10","15","P2","privado","D2","España","casa","esporádica","181,227","19737,367"
"01","09","2017","10","15","P2","privado","D2","España","casa","frecuente","55,108","6341,983"
"01","09","2017","10","15","P2","privado","D2","España","esporádica","esporádica","170,299","19494,954"
"01","09","2017","10","15","P2","privado","D2","España","esporádica","frecuente","22,305","2339,692"
"01","09","2017","10","15","P2","privado","D2","España","esporádica","trabajo","13,649","709,402"
"01","09","2017","10","15","P2","privado","D2","Francia","NA","NA","47,007","4889,282"
"01","09","2017","10","15","P2","tren","D2","España","casa","esporádica","25,3","1567,639"
"01","09","2017","10","15","P2","tren","D2","España","esporádica","esporádica","24,22","2917,337"
"01","09","2017","10","15","P3","autobús","D2","Portugal","NA","NA","4,455","483,816"
"01","09","2017","10","15","P3","privado","D2","España","casa","esporádica","189,194","14053,668"
"01","09","2017","10","15","P3","privado","D2","España","casa","frecuente","17,75","898,416"
"01","09","2017","10","15","P3","privado","D2","España","esporádica","casa","111,512","12914,246"
"01","09","2017","10","15","P3","privado","D2","España","esporádica","esporádica","304,584","33967,528"
"01","09","2017","10","15","P3","privado","D2","España","esporádica","frecuente","108,138","14718,864"
"01","09","2017","10","15","P3","privado","D2","España","frecuente","esporádica","14,914","1193,312"
"01","09","2017","10","15","P3","privado","D2","Francia","NA","NA","5,223","917,492"
"01","09","2017","10","15","P3","privado","D2","Paises Nordicos","NA","NA","7,605","383,59"
"01","09","2017","10","15","P3","privado","D2","Portugal","NA","NA","4,455","591,434"
"01","09","2017","10","15","P3","privado","D2","Resto de Europa","NA","NA","24,457","2928,308"
"01","09","2017","10","15","P3","tren","D2","España","esporádica","esporádica","13,94","863,725"
"01","09","2017","10","15","P4","autobús","D2","España","frecuente","frecuente","9,368","2174,272"
